Region,centrality_pos,centrality_neg,partition,pc_pos,pc_neg,wmdz_pos,wmdz_neg
Lateral habenula,0.0,0.0,3.0,0.0,0.0,-1.4866248986798896,0.24801771562307157
Lateral hypothalamic area,6.895335784,6.895335784,3.0,0.0,0.0,-0.19773903811328702,0.24801771562307157
Lateral posterior nucleus of the thalamus,15.734224911,15.734224911,3.0,0.2292010384568609,0.0,1.082022913658135,0.24801771562307157
Lateral preoptic area,4.867535034,4.867535034,3.0,0.32419488066940616,0.0,-0.7619470354027792,0.24801771562307157
Lateral septal complex,4.870197458000001,4.870197458000001,2.0,0.3242185655100702,0.0,1.6795832431711657,0.4993050766163683
Lateral visual area,0.993180706,0.993180706,2.0,0.0,0.0,-0.38103742946132985,0.4993050766163683
Magnocellular nucleus,0.9662467229999999,0.9662467229999999,2.0,0.0,0.0,-0.4002700835385718,0.4993050766163683
Medial amygdalar nucleus,3.9324089480000004,3.9324089480000004,2.0,0.37679549197805173,0.49993681209305074,1.0107065755627591,0.4993050766163683
Medial geniculate complex,2.930240783,2.930240783,3.0,0.0,0.0,-0.9389001711868638,0.24801771562307157
Medial habenula,0.0,0.0,1.0,0.0,0.3784009890077198,-0.8187754144867905,-0.5263450933571636
Medial preoptic area,16.533426202999998,16.533426202999998,3.0,0.20847763736451674,0.0,1.238494324594065,0.24801771562307157
Medial preoptic nucleus,4.826657037,4.826657037,3.0,0.0,0.0,-0.5844193783586195,0.24801771562307157
Medial pretectal area,0.0,0.0,1.0,0.0,0.30327773721075035,-0.8187754144867905,-1.7190524165569088
Medial septal nucleus,4.879416787,4.879416787,3.0,0.32177018288861114,0.0,-0.7583197038307582,0.24801771562307157
Median preoptic nucleus,0.0,0.0,2.0,0.0,0.38000143642998985,-1.0902344670732163,-3.7867765218310367
Mediodorsal nucleus of thalamus,10.670617257,10.670617257,3.0,0.16843714556310763,0.0,0.32277159792826926,0.24801771562307157
Midbrain reticular nucleus,4.915110997,4.915110997,2.0,0.32261390067581575,0.0,1.7098652889206503,0.4993050766163683
Nucleus accumbens,1.9420430899999999,1.9420430899999999,3.0,0.0,0.0,-1.1236154735087145,0.24801771562307157
Olfactory tubercle,3.88375265,3.88375265,3.0,0.0,0.0,-0.7606683922341301,0.24801771562307157
Olivary pretectal nucleus,0.0,0.0,1.0,0.0,0.0,-0.8187754144867905,0.750350440572766
Orbital area lateral part,14.580338351000002,14.580338351000002,3.0,0.33611964164261476,0.0,0.6966846446221981,0.24801771562307157
Orbital area medial part,8.786902571,8.786902571,3.0,0.19812642029972738,0.3711951880765252,-0.02728942853183404,0.24801771562307157
Orbital area ventrolateral part,15.490271794,15.490271794,3.0,0.2274011249769622,0.0,1.0454105234417894,0.24801771562307157
Parasubiculum,3.899004877,3.899004877,2.0,0.3771290680312318,0.0,0.9919239104634221,-0.9468575834609264
Parasubthalamic nucleus,0.0,0.0,1.0,0.0,0.2539620993184145,-0.8187754144867905,-1.7662287336190385
Parataenial nucleus,10.787872298000003,10.787872298000003,3.0,0.1681049307681569,0.0,0.3430655374195429,0.24801771562307157
Paraventricular hypothalamic nucleus,2.9316496990000003,2.9316496990000003,3.0,0.0,0.0,-0.9386368146270077,0.24801771562307157
