,Olfactory tubercle,Pons,Nucleus accumbens,Pons motor related,Subthalamic nucleus,Dorsal auditory area,Primary somatosensory area mouth,Perirhinal area,Lateral preoptic area,Central medial nucleus of the thalamus,Entorhinal area medial part,Medial septal nucleus,Ectorhinal area,Lateral hypothalamic area,Basolateral amygdalar nucleus,Anteroventral preoptic nucleus,Central amygdalar nucleus,Agranular insular area,Diagonal band nucleus,Supplemental somatosensory area,Piriform area,Ventral auditory area,Orbital area lateral part,Intercalated amygdalar nucleus,Primary auditory area,Substantia innominata,Lateral septal complex,Posterior hypothalamic nucleus,Anterior hypothalamic nucleus,Bed nuclei of the stria terminalis,Orbital area ventrolateral part,Gustatory areas,Taenia tecta,Zona incerta,Subiculum,Dorsal peduncular area,Primary visual area,Visceral area,Midbrain reticular nucleus,Infralimbic area,Temporal association areas,posteromedial visual area,Medial geniculate complex,Ventral tegmental area,Tuberal nucleus,Parasubthalamic nucleus,Retrochiasmatic area,Suprachiasmatic nucleus,Anteroventral periventricular nucleus,Culmen,Endopiriform nucleus,Entorhinal area lateral part,Lateral visual area,Anterolateral visual area,Caudoputamen,Pedunculopontine nucleus,Agranular insular area ventral part,Periaqueductal gray,Dorsal part of the lateral geniculate complex,Retrosplenial area dorsal part,Frontal pole cerebral cortex,Primary somatosensory area upper limb,Anterior amygdalar area,Field CA1,Medial habenula,Presubiculum,Subparaventricular zone,Anteroventral nucleus of thalamus,Piriform-amygdalar area,Ventral medial nucleus of the thalamus,Inferior colliculus,Claustrum,Primary motor area,Anterodorsal nucleus,Mediodorsal nucleus of thalamus,Fundus of striatum,Magnocellular nucleus,Medial preoptic area,Postsubiculum,Paraventricular nucleus of the thalamus,Anterior cingulate area dorsal part,Medial preoptic nucleus,Reticular nucleus of the thalamus,Prelimbic area,Dorsomedial nucleus of the hypothalamus,Cortical amygdalar area,Secondary motor area,Field CA3,Field CA2,Interpeduncular nucleus,Ventrolateral preoptic nucleus,Globus pallidus external segment,Periventricular zone,Orbital area medial part,Primary somatosensory area lower limb,Agranular insular area posterior part,Parasubiculum,Lateral posterior nucleus of the thalamus,Primary somatosensory area trunk,Substantia nigra compact part,Cortical amygdalar area posterior part,Ventromedial hypothalamic nucleus,Central lateral nucleus of the thalamus,Parataenial nucleus,Periventricular hypothalamic nucleus posterior part,Median preoptic nucleus,Dentate gyrus,Anterior cingulate area ventral part,Posterior amygdalar nucleus,Lateral amygdalar nucleus,Retrosplenial area ventral part,Posterior complex of the thalamus,Lateral dorsal nucleus of thalamus,Substantia nigra reticular part,Ventral anterior-lateral complex of the thalamus,Olivary pretectal nucleus,Paraventricular hypothalamic nucleus,Precommissural nucleus,Lateral habenula,Superior colliculus motor related,Medial pretectal area,Medial amygdalar nucleus,Superior colliculus sensory related
Anterior cingulate area dorsal part,-0.0785112398,-0.348896575,0.750189673,-0.891004983,0.503710289,0.498522854,-0.478106829,0.371314039,0.202563945,-0.412234253,-0.211421397,-0.521032823,0.202674121,0.204793411,0.109519358,-0.767103707,0.179250566,-0.381422645,0.124488871,0.0173229394,-0.300574678,0.0386832563,-0.013810212,0.710104151,-0.137743391,0.356903322,0.350080183,0.361802485,-0.283785113,0.600263716,0.467788855,-0.201776098,0.709549623,0.222519896,-0.943314182,0.764391097,-0.21441544,0.390218033,-0.392297666,0.293240631,0.0777118757,0.30987931,0.0043358671,-0.724384249,0.249710786,-0.101539268,-0.0168163154,-0.0181179714,0.383588324,-0.855198978,0.61873361,-0.261053395,-0.669638895,-0.534843077,0.78083132,-0.194091108,-0.408214271,-0.043117732,-0.343026935,-0.248676598,0.187715521,-0.118028256,0.0497955283,-0.633199506,0.00108237513,-0.799852211,-0.0342396494,-0.371453651,-0.0782493363,0.586227775,-0.84087236,0.117985567,-0.246644234,-0.210849197,0.0105134245,0.950681093,0.253716304,-0.160085575,-0.575538186,0.914417016,1,-0.00355379836,-0.41477195,0.8486558,-0.0392660583,0.792877684,0.567484,-0.515533714,-0.358293326,-0.933219986,-0.192785538,-0.297662683,0.148039884,0.606936322,-0.0952764155,0.426303254,-0.356962662,-0.358022783,0.180134813,-0.471029498,0.189796897,-0.0505333654,-0.466797212,-0.103990852,0.514625815,0.519103356,-0.756172251,0.972360069,-0.56599275,0.152525485,0.0361727913,-0.612895171,-0.626478291,-0.97644583,0.126300175,-0.689252803,0.539364887,0.109814839,-0.446408947,-0.443073272,-0.0284222651,-0.162789533,0.0258531533
Medial preoptic nucleus,0.256793423,0.933291164,-0.0804490676,-0.0209559369,0.663921692,-0.0989801229,-0.729391866,-0.701778935,0.152298528,0.376326815,-0.847093982,-0.283078462,-0.782810435,-0.099536101,0.28234829,0.120514456,0.865748882,-0.4403756,-0.368391749,-0.796977743,0.360223356,-0.738690911,0.352691266,0.474755187,-0.746636702,0.762591643,-0.128958836,0.623247651,-0.314805071,-0.351226532,-0.32247848,-0.856143701,-0.0758631905,0.805337019,-0.00539561827,-0.640897319,-0.657438528,-0.756676205,0.494310508,-0.278786268,-0.854577433,-0.836929695,0.306202093,0.394080098,0.697557166,0.541468119,0.623381174,0.405394493,0.802078374,-0.439885594,0.675692679,-0.957144475,-0.384097263,-0.155317741,-0.184749814,-0.913514566,-0.347388103,0.54789417,-0.69818232,-0.168761356,-0.557317714,-0.307419902,0.497282539,-0.0609960261,0.799633909,0.100689881,0.524014152,-0.374577171,0.484394989,0.806708285,-0.502489833,0.953519638,-0.846765121,-0.228415718,-0.384144608,0.157121825,0.920842436,-0.766735064,0.28809857,0.226004396,-0.00355379836,1,-0.366365617,0.0526828923,0.544250626,0.247823855,-0.798112055,-0.176014749,0.328441076,0.0826958415,0.896359446,0.882176335,0.694904418,0.613539746,-0.132898924,-0.538297011,-0.83704525,-0.612378275,0.535380196,-0.146915856,-0.75264824,0.756641887,-0.455685485,0.210537194,0.489003397,0.844315391,-0.379590392,0.0102308633,0.58067755,0.266152725,0.549862333,-0.316333851,-0.610334112,-0.00729615674,0.0159202576,0.694944162,0.688258868,0.990958368,0.753449223,-0.228435232,0.920790135,0.247227682,-0.23336186
Reticular nucleus of the thalamus,0.265209042,-0.274008623,-0.00728899501,0.0032563838,-0.495994521,-0.177741206,0.866748465,0.597396223,0.32372463,0.72330437,0.759042258,0.990153245,0.649603674,-0.306043028,0.129658134,0.376920172,-0.102196101,0.963368571,0.359312588,-0.166779778,0.313040512,0.147705965,0.219872046,-0.686776675,0.713290655,-0.0119474735,0.645437395,0.181537707,0.524357279,0.315813589,0.589081649,0.720082647,0.219554406,-0.455991387,0.336813998,-0.0401749535,0.916110886,-0.32150795,0.614799003,0.19337154,0.585282061,0.542247594,0.457109347,0.0751867151,-0.912420658,-0.780206125,-0.609073572,-0.498288139,-0.604166819,0.574584486,-0.461036121,0.521388949,0.556313589,0.506819365,-0.752272173,0.300954321,0.83484369,0.511563655,0.813921223,0.00223548111,0.183625674,0.585014149,0.47959304,0.70579485,0.201169546,0.372965925,0.484705861,0.964518459,-0.617260312,-0.574251075,0.618264318,-0.171832238,0.63659063,0.956428262,0.81914496,-0.605642586,-0.257652509,0.865067581,-0.140939138,-0.603446503,-0.41477195,-0.366365617,1,-0.129853403,0.254605346,-0.353018863,0.231548222,0.97135537,0.540286098,0.0775310432,-0.343385177,0.0771518976,0.040568409,-0.13765851,0.565382608,-0.526296699,0.551425328,0.579647281,0.303976505,0.872276667,0.300547201,0.113452127,0.935349918,0.623890339,-0.166550727,-0.497934829,0.896267018,-0.584322283,0.383696038,0.00948637485,-0.149535709,0.956474851,0.85961949,0.437903298,0.271174104,0.208322359,-0.108154436,-0.459179692,0.29651919,0.874569902,-0.165922878,0.735810305,0.691576188
Prelimbic area,0.447304136,-0.255400928,0.977098412,-0.90996545,0.209761361,0.038177156,-0.271284076,0.387892085,0.689018675,-0.105575325,-0.00293492953,-0.211741552,0.177331247,0.48238391,0.596979641,-0.879515509,0.437283982,-0.0132087859,0.558184464,-0.30303207,0.225349,-0.335280681,0.495921859,0.749199289,-0.226941105,0.576881328,0.440845491,0.606492135,0.209087003,0.427052661,0.524959929,0.0143430041,0.937589139,-0.0272280346,-0.679175475,0.594384303,0.0577398487,0.122401143,-0.151303871,0.692497678,-0.0340735854,0.396925975,-0.0676830048,-0.866141969,0.101311377,-0.112879485,-0.39027783,-0.471190065,0.134725366,-0.616517672,0.750806051,-0.294297414,-0.81027545,-0.7263592,0.502780918,-0.112879485,0.0601251189,0.228261492,-0.351789128,-0.686275227,0.501222695,-0.317590268,0.430087744,-0.138320036,0.252277584,-0.90236851,0.363304362,0.0138054787,0.0852240816,0.5411104,-0.640100139,0.247076667,-0.347704449,0.0311710682,0.0405347191,0.846569619,0.414777592,0.012893962,-0.871394571,0.865982122,0.8486558,0.0526828923,-0.129853403,1,0.435946297,0.951214103,0.48912549,-0.250974345,0.165559629,-0.928063475,0.0217527812,-0.0389651181,0.533329112,0.540953879,-0.272829884,0.277543889,-0.143003067,-0.554599412,0.187933994,-0.384400206,0.426206125,0.337606736,-0.0836092409,-0.0936249714,0.827343512,0.447108579,-0.508976583,0.721378495,-0.148542973,0.610981282,-0.278492306,-0.258797002,-0.510279812,-0.726016943,0.621690438,-0.487655495,0.542871905,0.113238306,-0.142095188,-0.381965261,0.231440789,0.266014359,-0.0506875052
Dorsomedial nucleus of the hypothalamus,0.922962384,0.495676214,0.472199167,-0.246962086,-0.0415786257,-0.638163565,-0.0736652405,-0.174220988,0.884208164,0.629701679,-0.0798856075,0.306745678,-0.310979482,0.377073551,0.907594156,-0.244357311,0.849501854,0.345160914,0.529854684,-0.891726546,0.928420641,-0.902187768,0.957270106,0.386265376,-0.460459286,0.792691783,0.224293954,0.782225229,0.567700011,-0.258520129,0.0983603356,-0.0751549966,0.491972211,0.0338846437,0.207266353,-0.400512124,0.126965995,-0.723237857,0.583763674,0.544582404,-0.512137744,-0.157720159,0.0985615947,-0.174306786,0.086094816,0.144269315,-0.314772273,-0.530717146,0.0547437732,-0.00169799806,0.629386439,-0.533149523,-0.496980359,-0.431793867,-0.40784373,-0.349754574,0.520314753,0.726135225,-0.353209134,-0.79418292,0.251250527,-0.413868564,0.881042705,0.636598912,0.798244532,-0.247689024,0.901049692,0.406043955,0.399480694,0.411162291,-0.0813501599,0.679514628,-0.562452787,0.302899458,-0.0544121719,0.0789126008,0.732899674,-0.0685455174,-0.446205105,0.188150046,-0.0392660583,0.544250626,0.254605346,0.435946297,1,0.506413278,-0.35881807,0.293112687,0.921209587,-0.160600469,0.686133788,0.767103724,0.961765409,0.336627202,-0.290319123,-0.450711949,-0.123915954,-0.619359512,0.356560677,0.0422054113,0.0519009884,0.958660571,0.336654187,0.166407914,0.813031683,0.382834861,0.10031741,-0.206055938,0.82339875,0.85294513,-0.200506936,0.331489203,-0.184313563,0.189420467,0.805305095,0.511027743,0.465076459,0.477272029,0.760010383,-0.0299296309,0.824147406,0.806492408,-0.147964115
Cortical amygdalar area,0.517405902,-0.0312038626,0.914002176,-0.775763131,0.260910314,-0.102994036,-0.478861228,0.090586822,0.67877376,-0.188166019,-0.222113795,-0.403886147,-0.126205685,0.619618,0.675165831,-0.908513712,0.55728214,-0.212016843,0.505990006,-0.374480817,0.320077062,-0.527906255,0.572431961,0.907171368,-0.512507101,0.622509266,0.181031662,0.583907135,0.183343153,0.160533157,0.24647271,-0.191621623,0.80405009,0.0739294889,-0.577526084,0.408175589,-0.18788345,0.0602431383,-0.210242466,0.66635145,-0.321828586,0.138686848,-0.225850603,-0.791303196,0.373830692,0.19652864,-0.240483204,-0.391323543,0.260962236,-0.640469699,0.881000994,-0.492164554,-0.951007272,-0.871913426,0.554668798,-0.214547752,-0.0599154462,0.159885925,-0.615975139,-0.768436139,0.457911993,-0.566382106,0.382852581,-0.156061601,0.291590585,-0.923395831,0.333522931,-0.179000491,0.376720552,0.677179299,-0.694349869,0.372543641,-0.598369374,-0.212780177,-0.254284962,0.884668567,0.554356551,-0.255229628,-0.791511046,0.927073331,0.792877684,0.247823855,-0.353018863,0.951214103,0.506413278,1,0.256074861,-0.443065297,0.189592895,-0.800651775,0.273681977,0.0965241995,0.632547956,0.508736318,-0.503287854,0.321958744,-0.266284963,-0.779569933,0.0871464948,-0.593468963,0.312227158,0.447573265,-0.25634315,-0.275825685,0.909263994,0.562999382,-0.652936126,0.703225416,-0.0513165741,0.715080226,-0.283030147,-0.415294398,-0.708417838,-0.657217176,0.636227304,-0.359723288,0.533132754,0.308122588,-0.053373517,-0.607253599,0.409629523,0.16359895,-0.323231248
Secondary motor area,-0.184887039,-0.959802938,0.545018437,-0.579721155,-0.243323674,0.376528873,0.409442763,0.895355463,0.0933080841,-0.358020628,0.640694407,0.0987906286,0.854830905,0.110957127,-0.111359469,-0.490562427,-0.52133246,0.291510037,0.414941279,0.535928573,-0.392499941,0.596540451,-0.219626529,-0.0407615614,0.622067181,-0.30481168,0.492455827,-0.154030804,0.145997134,0.738486558,0.69216752,0.642632021,0.575380955,-0.521080058,-0.549597187,0.954019274,0.545968301,0.713418143,-0.452624361,0.422734047,0.807976442,0.930042533,-0.0839531369,-0.731544298,-0.555128433,-0.652725462,-0.589893719,-0.405816568,-0.450815902,-0.123802997,-0.185439098,0.631768303,-0.0252997352,-0.104944858,0.462355393,0.581733205,0.169769898,-0.285376858,0.474211811,-0.0276874116,0.547151753,0.300922737,-0.2017963,-0.215591914,-0.512958213,-0.500224571,-0.276038708,0.251954747,-0.562129537,-0.320141563,-0.0572088672,-0.635839096,0.598802718,0.262470641,0.492057363,0.369445284,-0.546850328,0.649297403,-0.6089184,0.295262235,0.567484,-0.798112055,0.231548222,0.48912549,-0.35881807,0.256074861,1,0.0251616341,-0.348030978,-0.661229706,-0.854051509,-0.803758549,-0.391285746,-0.0540679883,0.188564482,0.525271093,0.480450975,0.350703153,-0.170431482,0.0166202431,0.719273624,-0.547629858,0.236815129,-0.0491667906,-0.0550276771,-0.369449355,-0.0136545859,0.498714923,-0.699155865,-0.102160687,-0.383005681,0.0492907341,0.2298529,-0.542698838,0.12254923,-0.897751287,-0.146589049,-0.738350741,-0.757197365,0.093796245,-0.715671464,-0.103895506,0.368422429
Field CA3,0.22918589,-0.0653923096,-0.157473957,0.0937996865,-0.36263786,-0.155939054,0.767246525,0.44118411,0.248979625,0.839928035,0.595506763,0.985136407,0.505990385,-0.442258624,0.0784069308,0.541502244,0.011719529,0.890976095,0.186296215,-0.292038671,0.327762088,0.0729630392,0.199791628,-0.714480822,0.633392094,0.0764076265,0.61161673,0.246970001,0.404947973,0.240437412,0.501376042,0.548373014,0.0931928406,-0.268220512,0.396157938,-0.23043515,0.795057268,-0.5007554,0.763724626,0.0186049141,0.452973795,0.339158123,0.583659883,0.28135349,-0.814959706,-0.705422972,-0.422594396,-0.334354763,-0.446091195,0.549206748,-0.435944673,0.375370059,0.61461855,0.613034352,-0.870836564,0.112513451,0.75220591,0.621624182,0.755317392,0.093235779,-0.0258156649,0.621685423,0.539563022,0.695939555,0.344637454,0.533536315,0.555763997,0.902513622,-0.586582372,-0.482104216,0.589514574,-0.00600412127,0.540799724,0.945987316,0.78919171,-0.691018723,-0.128093565,0.732462486,0.044272509,-0.682194022,-0.515533714,-0.176014749,0.97135537,-0.250974345,0.293112687,-0.443065297,0.0251616341,1,0.57286013,0.197018772,-0.19411174,0.258193147,0.0990327644,-0.0514576011,0.633659933,-0.703737562,0.386443801,0.568208423,0.434367235,0.937651097,0.0734252511,0.211944219,0.862132422,0.733191773,-0.193382243,-0.377356778,0.899667292,-0.669255198,0.508911099,-0.0529746424,0.0385054221,0.939463668,0.824220226,0.51187952,0.165755048,0.410006629,-0.0118157225,-0.27753014,0.469888104,0.924341364,-0.0237506369,0.768585153,0.710293669
Field CA2,0.900315891,0.395654467,0.261709297,0.00414685391,-0.33449561,-0.75061576,0.277447771,-0.0840335874,0.811610493,0.754465262,0.202876534,0.605026617,-0.151145397,0.277733459,0.813806313,0.00448172,0.625857312,0.623281154,0.573060265,-0.764465963,0.956226088,-0.745662104,0.896138067,0.0195523235,-0.19989185,0.551470485,0.226909693,0.586191683,0.732171754,-0.312946369,0.0954094569,0.200822336,0.321476042,-0.202618686,0.494108455,-0.499119098,0.395329531,-0.729394846,0.673951162,0.507156035,-0.308357961,-0.0403681176,0.111504135,-0.0197605712,-0.206752543,-0.0181416136,-0.466573205,-0.62618281,-0.245079637,0.365348926,0.277730886,-0.232745904,-0.1663714,-0.179072383,-0.671726658,-0.111765698,0.766742953,0.695519965,-0.0364380813,-0.666985457,0.293609182,-0.240310824,0.821393645,0.879158714,0.674762802,0.0122562687,0.859649406,0.669517789,0.249181875,0.0443908272,0.300413218,0.458164218,-0.264491488,0.506824668,0.110938545,-0.281223758,0.466056999,0.203094132,-0.332747952,-0.176930806,-0.358293326,0.328441076,0.540286098,0.165559629,0.921209587,0.189592895,-0.348030978,0.57286013,1,0.0930708001,0.531652166,0.69573688,0.78472432,0.0544686658,-0.155938736,-0.537882513,0.169871689,-0.330139528,0.257618922,0.304301724,0.146548105,0.8355497,0.636165202,0.241082673,0.546808554,0.0402127074,0.471483992,-0.534937763,0.904833621,0.736289748,-0.298894874,0.653100826,0.193466207,0.499869828,0.76878386,0.599731428,0.18825526,0.223221331,0.776408877,0.239979656,0.640287008,0.876862384,-0.0209801706
Interpeduncular nucleus,-0.123698682,0.426903428,-0.872477664,0.986081298,-0.347187497,-0.387005439,0.218670338,-0.588459904,-0.441060474,0.139165674,-0.0370719674,0.190136291,-0.408041527,-0.183973037,-0.278895386,0.743676186,-0.246017914,0.0365057114,-0.340008306,0.12913581,0.10247133,0.012763882,-0.179398851,-0.580323617,-0.0405241933,-0.46007036,-0.613632695,-0.530269617,0.0414843014,-0.716889641,-0.711975597,-0.0363732876,-0.902329127,-0.0640878212,0.871615609,-0.773653422,-0.104707965,-0.244082078,0.163809043,-0.466705911,-0.22806522,-0.514329951,-0.14737322,0.793979437,0.036121885,0.354340558,0.282447981,0.271447898,-0.19325417,0.714730829,-0.579799635,0.151974505,0.598226346,0.470460647,-0.547895731,0.123812629,0.0833577824,-0.195616551,0.133713192,0.374862389,-0.320233138,-0.00854234461,-0.310165423,0.359569017,-0.145503675,0.77946399,-0.223764295,0.0194833996,0.238374387,-0.471559647,0.694799675,-0.129741793,0.110155581,-0.127536158,-0.275380965,-0.831392426,-0.257403001,-0.12286486,0.737694056,-0.806397413,-0.933219986,0.0826958415,0.0775310432,-0.928063475,-0.160600469,-0.800651775,-0.661229706,0.197018772,0.0930708001,1,0.251854853,0.220449311,-0.281519119,-0.627185402,-0.0370771835,-0.249367839,0.18987632,0.265932511,-0.315263503,0.218819991,-0.338178677,-0.0888563312,0.136944351,-0.0979770396,-0.595934038,-0.417692737,0.49660627,-0.825638774,0.389561251,-0.280095883,0.0626970747,0.293514294,0.401160993,0.878123942,-0.337817952,0.627227245,-0.579830726,0.00000860289047,0.306255642,0.195223926,0.00182679094,-0.163188718,-0.231346435
Ventrolateral preoptic nucleus,0.538801123,0.925856188,-0.0334712815,0.18253592,0.294074809,-0.513492236,-0.585854783,-0.819617595,0.339038896,0.305534459,-0.681475648,-0.235032062,-0.894293442,0.261977996,0.537298941,0.00168925589,0.820622053,-0.312641878,-0.0602513232,-0.756552959,0.641990749,-0.908316108,0.594727934,0.492004339,-0.871741244,0.633808175,-0.378969183,0.473303776,0.0537138319,-0.677061242,-0.544212907,-0.66601989,-0.120073774,0.479696997,0.306607792,-0.754130426,-0.564770778,-0.704241883,0.371810473,0.00360012678,-0.960630243,-0.810870229,-0.0575260712,0.286382716,0.690744558,0.730542896,0.372216663,0.104463926,0.505058066,-0.139465742,0.633050902,-0.851730658,-0.471142983,-0.369989478,-0.225507142,-0.639833257,-0.0976980555,0.39664658,-0.763038284,-0.440724137,-0.23237809,-0.616268844,0.449452228,0.232902002,0.6779448,0.00647885258,0.500889797,-0.255596937,0.767221673,0.625025385,-0.238380986,0.813028188,-0.890355588,-0.316627582,-0.601864277,0.0550500807,0.824053943,-0.717091592,0.138451273,0.158823687,-0.192785538,0.896359446,-0.343385177,0.0217527812,0.686133788,0.273681977,-0.854051509,-0.19411174,0.531652166,0.251854853,1,0.868009535,0.759834181,0.276131332,-0.474400629,-0.368304774,-0.542670458,-0.761879866,0.194730523,-0.297316052,-0.48596878,0.820155666,-0.276943332,-0.0983599609,0.558665799,0.609503794,-0.257220358,-0.189059024,0.730171513,0.54363502,0.157140654,-0.181328058,-0.545089981,0.256458039,0.295329062,0.726180393,0.391477686,0.857575746,0.758721677,-0.383230085,0.938208541,0.258820781,-0.539523825
