,Olfactory tubercle,Pons,Nucleus accumbens,Pons motor related,Subthalamic nucleus,Dorsal auditory area,Primary somatosensory area mouth,Perirhinal area,Lateral preoptic area,Central medial nucleus of the thalamus,Entorhinal area medial part,Medial septal nucleus,Ectorhinal area,Lateral hypothalamic area,Basolateral amygdalar nucleus,Anteroventral preoptic nucleus,Central amygdalar nucleus,Agranular insular area,Diagonal band nucleus,Supplemental somatosensory area,Piriform area,Ventral auditory area,Orbital area lateral part,Intercalated amygdalar nucleus,Primary auditory area,Substantia innominata,Lateral septal complex,Posterior hypothalamic nucleus,Anterior hypothalamic nucleus,Bed nuclei of the stria terminalis,Orbital area ventrolateral part,Gustatory areas,Taenia tecta,Zona incerta,Subiculum,Dorsal peduncular area,Primary visual area,Visceral area,Midbrain reticular nucleus,Infralimbic area,Temporal association areas,posteromedial visual area,Medial geniculate complex,Ventral tegmental area,Tuberal nucleus,Parasubthalamic nucleus,Retrochiasmatic area,Suprachiasmatic nucleus,Anteroventral periventricular nucleus,Culmen,Endopiriform nucleus,Entorhinal area lateral part,Lateral visual area,Anterolateral visual area,Caudoputamen,Pedunculopontine nucleus,Agranular insular area ventral part,Periaqueductal gray,Dorsal part of the lateral geniculate complex,Retrosplenial area dorsal part,Frontal pole cerebral cortex,Primary somatosensory area upper limb,Anterior amygdalar area,Field CA1,Medial habenula,Presubiculum,Subparaventricular zone,Anteroventral nucleus of thalamus,Piriform-amygdalar area,Ventral medial nucleus of the thalamus,Inferior colliculus,Claustrum,Primary motor area,Anterodorsal nucleus,Mediodorsal nucleus of thalamus,Fundus of striatum,Magnocellular nucleus,Medial preoptic area,Postsubiculum,Paraventricular nucleus of the thalamus,Anterior cingulate area dorsal part,Medial preoptic nucleus,Reticular nucleus of the thalamus,Prelimbic area,Dorsomedial nucleus of the hypothalamus,Cortical amygdalar area,Secondary motor area,Field CA3,Field CA2,Interpeduncular nucleus,Ventrolateral preoptic nucleus,Globus pallidus external segment,Periventricular zone,Orbital area medial part,Primary somatosensory area lower limb,Agranular insular area posterior part,Parasubiculum,Lateral posterior nucleus of the thalamus,Primary somatosensory area trunk,Substantia nigra compact part,Cortical amygdalar area posterior part,Ventromedial hypothalamic nucleus,Central lateral nucleus of the thalamus,Parataenial nucleus,Periventricular hypothalamic nucleus posterior part,Median preoptic nucleus,Dentate gyrus,Anterior cingulate area ventral part,Posterior amygdalar nucleus,Lateral amygdalar nucleus,Retrosplenial area ventral part,Posterior complex of the thalamus,Lateral dorsal nucleus of thalamus,Substantia nigra reticular part,Ventral anterior-lateral complex of the thalamus,Olivary pretectal nucleus,Paraventricular hypothalamic nucleus,Precommissural nucleus,Lateral habenula,Superior colliculus motor related,Medial pretectal area,Medial amygdalar nucleus,Superior colliculus sensory related
Anteroventral preoptic nucleus,0.952543185,0.464520088,0.591237557,0.163355367,0.853725995,-0.10191818,0.674372725,0.451646121,0.443037726,0.95647333,0.148205536,0.308353495,0.497723875,0.569275177,-0.815560017,1,-0.249524173,0.682789802,0.924880866,0.564661459,0.811496223,-0.235149544,0.0779177834,0.40866969,-0.692285559,0.342927613,0.568800549,0.266304751,-0.141777818,0.612456613,0.29897077,0.697473896,0.372111619,0.801048592,0.504084152,0.0649716045,-0.190961653,0.793886404,0.117166638,0.291841569,0.518835382,0.21138883,-0.144249502,0.313730491,0.588787178,0.134205077,0.831565689,0.868606972,0.853822282,-0.0538475164,0.182896067,0.056594656,-0.677466654,-0.911916963,0.783332355,-0.249470907,0.560300433,-0.247527816,0.492108972,0.0668027761,0.467477875,0.353820571,0.489120699,-0.155327602,0.171953071,-0.0245433476,0.429569787,0.840643841,0.323772531,0.77634276,-0.733424102,0.724656207,0.409471154,0.885905367,0.918571571,0.797796152,0.420813331,0.631005087,0.0858592331,0.597756879,0.211301192,0.651129081,0.634200917,0.150440045,0.50626363,0.194550163,0.444457646,-0.333454342,-0.431615212,0.373832152,0.862605819,0.074028356,0.453369082,0.643565589,0.389939969,0.786481608,-0.321792771,0.478784302,0.246042317,0.0121758873,0.110598445,0.434971625,0.744749672,0.906709211,0.745109581,0.906201078,-0.0856757002,0.292401946,0.18282027,0.0095564762,0.378709134,0.597636807,0.54019967,-0.0174940909,0.746971187,0.493236902,0.531052155,0.254396075,0.746393876,-0.35545493,-0.0667191867,-0.225692797,-0.145561364
Central amygdalar nucleus,0.0235409057,0.502290492,0.292871271,0.447631887,0.173770016,0.601894124,-0.00874150137,-0.710639682,0.643991696,-0.389715282,0.0507468371,0.128031245,0.183732686,0.60645887,0.560258022,-0.249524173,1,-0.154685739,0.0895185955,0.10264525,0.290044992,0.341315721,-0.91283735,0.346754648,0.836721339,0.788382156,0.236163882,0.303663195,0.876425579,0.553771743,-0.950577424,0.254116533,-0.937455558,0.252934051,0.62852216,-0.857590715,-0.67709317,-0.0104606652,0.857273618,-0.803566781,0.186795379,-0.818907099,0.93984952,0.486728594,0.545966173,0.697617754,0.274453988,-0.272646577,-0.218058144,0.655104256,-0.244891793,0.374161052,0.826065585,0.60507805,0.00378074741,0.981935208,0.315017535,0.762678919,-0.821483677,-0.303311497,-0.864565381,-0.510686072,0.687063235,0.0509489824,0.125601274,0.714178197,-0.0283302593,-0.203736603,0.265999721,0.141184786,0.467489517,0.392186053,-0.76626265,-0.298541159,-0.237916214,0.231045351,0.66487735,0.525470927,0.723648796,-0.0539541517,0.713386522,0.484934238,-0.365631253,-0.495796503,0.261407745,0.793623121,-0.88154957,0.358303611,0.141563788,-0.179619963,0.116100176,-0.0610200013,-0.152485954,-0.165431683,-0.742808733,0.0300834253,0.942300046,0.154424027,-0.50840811,0.782691793,0.801723569,0.682856528,0.171874249,-0.0284910277,-0.185608253,-0.351874158,0.321849793,0.295056946,0.888909937,-0.0273621581,0.544611582,0.113857855,-0.0893902645,0.892174519,-0.433603517,-0.160392389,-0.200017562,0.158024929,-0.279953497,0.963368651,0.199049926,0.6653868,0.811148809
Agranular insular area,0.57710684,0.775798953,0.868143787,0.723477838,0.491050323,-0.641979548,0.120473447,-0.0705137505,0.0713992753,0.818901989,-0.488218915,0.890361072,0.578146283,0.213183165,-0.777138367,0.682789802,-0.154685739,1,0.75925331,-0.117594648,0.721869599,-0.669802191,0.308294673,-0.269481015,-0.622622562,0.102326461,0.82572629,0.780985432,0.24438202,0.451436567,0.409587765,0.849878372,0.228108839,0.293244503,0.390402331,0.116696814,-0.531839465,0.229338567,0.178185312,0.516538032,-0.0719210386,-0.283153455,-0.322611645,0.741047695,0.586927444,0.365098536,0.717492487,0.947218702,0.952614659,0.467691958,-0.0770126055,-0.457889163,-0.341535636,-0.67319705,0.114985292,-0.2920425,0.888387653,0.30506832,0.0668199365,-0.598276665,0.497557694,-0.369762428,0.502398762,-0.808935478,0.651149402,0.394551615,0.938207753,0.207309539,0.563871721,0.537219635,-0.943280342,0.673111463,-0.109936035,0.341941867,0.351163183,0.543659549,0.614537311,0.675467014,0.331290224,0.794919161,0.57553969,0.670212493,-0.108570576,0.265820687,0.883404156,0.176892291,0.0533035776,-0.876199082,-0.90754709,0.917846569,0.812301392,-0.438861748,0.923915714,0.902047359,-0.206375016,0.164631814,-0.0776420962,-0.233892465,-0.448396501,0.209750187,0.150480248,0.424859506,0.111014622,0.811780082,0.882981912,0.886424674,-0.466536962,0.843725642,0.0729142885,-0.484016202,0.730346931,-0.0231381411,-0.229567111,0.0625479765,0.339532387,0.930741727,0.951428182,0.812884295,0.22977268,-0.052489297,0.529099151,-0.597313792,0.334676831
Diagonal band nucleus,0.960218807,0.743945872,0.782870288,0.472346979,0.873363391,-0.0323395799,0.645644113,0.0951516229,0.636196847,0.879053897,-0.0158855757,0.506055,0.556488888,0.748354371,-0.657248602,0.924880866,0.0895185955,0.75925331,1,0.520144931,0.971165467,-0.28976795,-0.164549418,0.387070683,-0.446671294,0.568045454,0.789461834,0.538447018,0.217848959,0.838244281,0.031100301,0.897114996,0.0262104704,0.82647265,0.700347102,-0.247645681,-0.542611628,0.758020783,0.399278474,0.0641372305,0.444653454,-0.168394376,0.12268941,0.581282892,0.796383071,0.478727539,0.953364883,0.872184906,0.883036265,0.255808116,0.133324857,0.0188394379,-0.397230061,-0.718925801,0.687738851,0.0499624941,0.786563444,0.106503066,0.1290725,-0.214560601,0.249494761,0.045320698,0.753066862,-0.319496264,0.392516723,0.276454267,0.587085326,0.712521555,0.432429624,0.788321947,-0.681318442,0.927182202,0.0392612073,0.756790649,0.773508343,0.848506846,0.717931414,0.874629194,0.349463249,0.723984682,0.556102954,0.890031031,0.384200325,-0.0487169921,0.742215098,0.436358201,0.0721396408,-0.372089393,-0.50072427,0.482149797,0.942093293,-0.120440139,0.571382227,0.663483321,0.0394515533,0.739353426,0.00322626791,0.381136055,-0.0797667203,0.278600743,0.357625136,0.669896468,0.71324262,0.971737303,0.811109476,0.870538034,-0.135414505,0.549709716,0.459012756,-0.0496347182,0.66166864,0.503672941,0.362328242,0.26781047,0.520172362,0.605507812,0.624234649,0.486672889,0.639770022,0.0099143919,0.181457556,-0.0701264674,0.233287536
Supplemental somatosensory area,0.713674205,-0.00190215552,-0.0703318271,-0.285295895,0.563368186,0.639128013,0.949083106,0.303210839,0.785392589,0.37312985,0.461291851,-0.434518662,-0.133662398,0.735284324,-0.0344305896,0.564661459,0.10264525,-0.117594648,0.520144931,1,0.503445993,0.206859966,-0.415959083,0.803321191,-0.0489307533,0.498512346,0.164073553,-0.187493814,-0.230865759,0.620465202,-0.253530104,0.251484507,-0.114801283,0.778437243,0.312223422,-0.439443869,-0.0531793031,0.937665525,0.0817114519,-0.477004686,0.592014853,0.28366218,0.39059827,-0.257765977,0.240201465,0.21366196,0.403956113,0.166631993,0.174102956,-0.450283191,0.579996523,0.389430662,-0.405239922,-0.325332127,0.862664946,0.219622565,-0.0447762592,-0.441117486,0.217389282,0.431831704,0.0140835297,0.66884188,0.290106373,0.502137117,-0.127456335,-0.35967978,-0.282365691,0.899648446,-0.321705772,0.329757693,0.0956345917,0.496007766,0.305743515,0.8333471,0.73590175,0.419899236,0.111028827,0.330601761,-0.198124181,0.215552609,-0.0664079569,0.407633168,0.780554888,-0.504361574,-0.0325375368,0.133643627,0.183480889,0.469909593,0.468868484,-0.383410449,0.283770519,0.223379936,-0.232216609,-0.235988263,0.514429377,0.951924108,-0.179075522,0.767455527,0.536395192,-0.161266429,0.0365439084,0.215472386,0.874366808,0.480043446,0.222361104,0.281412627,0.142609166,-0.314191503,0.349962281,0.737814254,-0.113812286,0.64967192,0.819398296,0.0201402189,0.305714684,-0.18432864,-0.187706142,-0.272155649,0.859514323,-0.14207966,-0.316481189,0.612846452,-0.252213676
Piriform area,0.904326329,0.836434186,0.805077896,0.605016911,0.809292504,0.0427892683,0.63080411,-0.132696011,0.737626344,0.763615943,-0.115524583,0.550575767,0.496573982,0.819557023,-0.481946066,0.811496223,0.290044992,0.721869599,0.971165467,0.503445993,1,-0.309108269,-0.310628171,0.364159342,-0.252847258,0.662354045,0.867578971,0.653761034,0.394902798,0.93122356,-0.144338161,0.948691307,-0.204567893,0.789481199,0.745977261,-0.452549974,-0.716731968,0.719691353,0.516785917,-0.118992073,0.359875622,-0.370600469,0.291154287,0.660428301,0.838938333,0.670836651,0.941787077,0.796045659,0.823555722,0.38141954,0.157064368,-0.0131902472,-0.216864264,-0.539675616,0.596626316,0.235192636,0.839687278,0.283254352,-0.107575726,-0.358119779,0.10756192,-0.113261212,0.843325652,-0.371433741,0.506985592,0.395211031,0.616234934,0.613646715,0.406275366,0.707683135,-0.574068121,0.98950576,-0.186984982,0.653082118,0.636591632,0.794527771,0.825768563,0.949958089,0.44084968,0.761829898,0.705659059,0.971308703,0.226875116,-0.224080688,0.81702736,0.524569109,-0.162278029,-0.338773511,-0.454578471,0.486685645,0.897310718,-0.246653129,0.585377772,0.577636075,-0.149097556,0.691101982,0.179021588,0.306630384,-0.250415229,0.380673944,0.450477645,0.738518864,0.660079405,0.945464201,0.796687519,0.779918088,-0.177423594,0.637390976,0.588409547,-0.0131811339,0.752769925,0.406332513,0.248967277,0.396822873,0.31981687,0.615450659,0.618075117,0.579303451,0.5738162,0.222644542,0.323011727,0.0779617912,0.429550572
Ventral auditory area,-0.126406998,-0.357078087,-0.308938467,-0.586894127,0.195124444,0.768824629,-0.109947893,0.310158332,0.181782034,-0.485601209,0.89983765,-0.631438821,0.198544063,0.20621602,0.323348295,-0.235149544,0.341315721,-0.669802191,-0.28976795,0.206859966,-0.309108269,1,-0.594901055,0.693698676,0.491130254,0.424319887,-0.688119563,-0.734847313,0.0671788741,-0.134404052,-0.569964729,-0.543445675,-0.139256095,0.265149125,0.29990471,-0.0645992798,0.410020815,-0.0558798184,0.381281812,-0.378902322,0.705648906,0.169518578,0.520640812,-0.254745931,0.0794809778,-0.384590381,-0.0947949639,-0.609440945,-0.631790252,-0.0775805469,-0.468423361,0.951377326,0.396713316,0.321589096,0.338784407,0.482169899,-0.465356649,-0.104095459,0.124641073,0.741332374,-0.725406715,0.364586863,0.0598650919,0.851404804,-0.888484093,0.0800764464,-0.806070468,0.0350218144,0.153069455,0.234997079,0.671560613,-0.321513649,0.252815895,-0.1508412,0.117253953,0.19602417,-0.124305311,-0.197716004,0.269544769,-0.842561705,-0.243373429,-0.289478869,0.364554761,0.16659724,-0.654758109,0.45194877,0.0440252203,0.846456542,0.504941085,-0.850637383,-0.177868639,0.886166649,-0.885746783,-0.339240117,0.121190148,0.0957932358,0.376182942,0.697351564,0.501018127,0.369148666,0.465313558,0.233434774,0.358462443,-0.494555529,-0.79337682,-0.607317257,0.966997714,-0.624094763,0.402381575,0.0151080418,-0.249964087,0.637238618,0.573695008,0.44997261,0.254220143,-0.883714132,-0.862361963,-0.819560377,-0.259835402,0.180720063,-0.835915482,0.425886936,-0.18553729
Orbital area lateral part,-0.20670906,-0.325579582,-0.159982804,-0.132220685,-0.375645398,-0.8530782,-0.230210837,0.3869289,-0.784882261,0.310503805,-0.414978033,0.167090496,-0.194487183,-0.755295939,-0.492844414,0.0779177834,-0.91283735,0.308294673,-0.164549418,-0.415959083,-0.310628171,-0.594901055,1,-0.692477959,-0.76454699,-0.893027739,-0.0649759936,-0.00423083932,-0.659118473,-0.590960801,0.972307536,-0.147951553,0.802892654,-0.509684706,-0.691275814,0.813172934,0.45155245,-0.24699261,-0.821998548,0.856264206,-0.520246312,0.529963915,-0.991347417,-0.271032009,-0.549308983,-0.512212039,-0.334575363,0.306650261,0.267918541,-0.390482141,0.175638764,-0.667105684,-0.641863105,-0.451565876,-0.350129374,-0.966864848,-0.138699467,-0.462345869,0.547405084,-0.0746548083,0.872273541,0.125058509,-0.664725944,-0.396901048,0.171717841,-0.506108768,0.298167126,-0.110024582,-0.192757135,-0.298969659,-0.552283964,-0.383167978,0.449156098,0.0325847919,-0.0688363945,-0.383641433,-0.54747151,-0.479482134,-0.612335358,0.197381536,-0.498848592,-0.441217225,-0.0328517579,0.469424775,-0.0428451546,-0.807320921,0.629037603,-0.625879315,-0.350772166,0.460034254,-0.155697277,-0.258721023,0.406729968,0.255389248,0.416472643,-0.325333611,-0.802893067,-0.5334453,0.123005411,-0.693304064,-0.789426238,-0.688935439,-0.491775992,-0.00138597237,0.280527634,0.33944512,-0.561335056,0.00173382285,-0.923046157,-0.165629917,-0.357745343,-0.460548335,-0.318639561,-0.84751663,0.164986377,0.398701899,0.423552046,0.158170722,0.0485455013,-0.772485822,0.156403006,-0.795293676,-0.530230808
Intercalated amygdalar nucleus,0.576939405,0.0177160044,0.0209394535,-0.365972785,0.696691902,0.844163788,0.601486644,0.361602961,0.738600718,0.12585841,0.828968529,-0.470723897,0.253767655,0.765026318,0.00992643941,0.40866969,0.346754648,-0.269481015,0.387070683,0.803321191,0.364159342,0.693698676,-0.692477959,1,0.193856903,0.74374924,-0.118415169,-0.401383548,0.0347687047,0.506449022,-0.534079299,0.0572591112,-0.177290993,0.83765783,0.604859024,-0.37229089,0.0489354678,0.668328287,0.457652021,-0.499588718,0.916365546,0.168452975,0.617608596,-0.0925904199,0.449008886,0.0274566146,0.452845297,-0.0569260192,-0.0627001682,-0.166839571,0.00467436792,0.851641279,-0.029696671,-0.152796578,0.874531361,0.485655633,-0.0695684752,-0.224150959,0.20133453,0.630497185,-0.433056799,0.56992737,0.451821129,0.718769362,-0.528809796,-0.00732871047,-0.492939535,0.688704156,0.0936863018,0.579726983,0.296803464,0.341863155,0.304199498,0.541765394,0.681615185,0.620752038,0.227616276,0.33167655,0.223516876,-0.228938773,0.00985366392,0.311389715,0.739611032,-0.171102493,-0.20715476,0.540273273,0.109823541,0.694277233,0.414572663,-0.612230484,0.328137863,0.664607836,-0.531541457,-0.136906387,0.319535547,0.77282472,0.201358125,0.975572623,0.556146798,0.28804551,0.476348178,0.504750704,0.908114041,0.216084605,-0.169457005,-0.00246217365,0.68882485,-0.386087922,0.624484417,0.356775118,0.00965901181,0.915044925,0.902756439,0.432455682,0.4726343,-0.495881742,-0.47866641,-0.522246942,0.444420105,0.0911694983,-0.651832297,0.590950772,-0.143113475
Primary auditory area,-0.446895721,-0.0189960693,-0.245616215,0.0589095512,-0.301102893,0.653643447,-0.226121422,-0.64252921,0.314146168,-0.816010736,0.112815955,-0.274780995,-0.229971102,0.197573478,0.899828877,-0.692285559,0.836721339,-0.622622562,-0.446671294,-0.0489307533,-0.252847258,0.491130254,-0.76454699,0.193856903,1,0.418187786,-0.23745787,-0.0855698621,0.587875065,0.0833508751,-0.891915879,-0.278826737,-0.866214872,-0.159894863,0.158470712,-0.688058899,-0.278856577,-0.304401423,0.50503317,-0.835712672,-0.0284180847,-0.56741274,0.813258831,0.0158316337,0.0176718465,0.369685399,-0.283977852,-0.744668783,-0.700812308,0.328406506,-0.166633788,0.360755091,0.890255691,0.920327702,-0.277556949,0.864230387,-0.216907325,0.522786394,-0.772667206,-0.0731339667,-0.895583464,-0.361113609,0.181608534,0.318489266,-0.131355137,0.379605993,-0.427766757,-0.457943258,-0.113519916,-0.324289858,0.84546926,-0.134959212,-0.653120244,-0.576534943,-0.563989305,-0.263440217,0.155568062,-0.0214164538,0.36624163,-0.436099637,0.271457682,-0.0479907011,-0.427729461,-0.517457976,-0.225886881,0.432426002,-0.792989679,0.618639161,0.522542132,-0.513200591,-0.438262682,0.0332037153,-0.514451474,-0.607789821,-0.584846782,-0.259600193,0.782501277,0.0196319855,-0.310958837,0.467689657,0.470022389,0.209291576,-0.143253534,-0.533127951,-0.609515131,-0.790699213,0.362874247,-0.130574145,0.548242954,0.156691118,0.044485344,-0.116652792,-0.169085738,0.605316162,-0.667378963,-0.533782517,-0.582518363,-0.195253848,-0.475115808,0.812209444,0.0291093242,0.742654812,0.525811862
Substantia innominata,0.575992307,0.611761326,0.525698808,0.314024007,0.731131799,0.664924675,0.383123748,-0.234624977,0.873443002,0.126407672,0.388246209,0.119637139,0.51702613,0.926040948,0.0614421639,0.342927613,0.788382156,0.102326461,0.568045454,0.498512346,0.662354045,0.424319887,-0.893027739,0.74374924,0.418187786,1,0.359338392,0.214898796,0.671757412,0.812296969,-0.780786601,0.494763683,-0.603518317,0.786444183,0.928250114,-0.706305371,-0.576578812,0.470383786,0.904702212,-0.608696887,0.678413563,-0.513762172,0.854111299,0.532729808,0.84863658,0.566982032,0.720805376,0.135544495,0.166430737,0.496974676,-0.221964592,0.619456371,0.389890852,0.0378035146,0.585705354,0.813131824,0.481836649,0.461257956,-0.35578614,-0.00601721086,-0.645971557,-0.108409867,0.901412744,0.187993492,-0.0365245432,0.609582389,0.014148475,0.360802589,0.465625577,0.665636273,0.131552793,0.691752405,-0.323699309,0.256190121,0.401940499,0.744549028,0.788065196,0.780434116,0.739499904,0.0888276257,0.665681376,0.73335305,0.187846473,-0.283232794,0.350332389,0.918574076,-0.458705444,0.336727534,-0.00259314329,-0.161280408,0.582035403,0.242738019,-0.0982145681,0.16067537,-0.351446211,0.542567382,0.703110368,0.625017066,-0.13559394,0.772067496,0.876845163,0.912507237,0.709741253,0.399552457,0.082025895,0.0929235578,0.490413878,0.253902591,0.97938848,-0.00880218895,0.623941284,0.646496462,0.422304971,0.870045652,0.166303742,-0.0794835378,-0.0837621896,0.0601579917,0.155624292,0.645819,-0.107917808,0.546436202,0.543487943
Lateral septal complex,0.623265438,0.877251351,0.787502917,0.85682725,0.433914632,-0.30298856,0.399982221,-0.449760519,0.48175068,0.655946322,-0.593174618,0.783026719,0.284876303,0.519995813,-0.368139595,0.568800549,0.236163882,0.82572629,0.789461834,0.164073553,0.867578971,-0.688119563,-0.0649759936,-0.118415169,-0.23745787,0.359338392,1,0.927384532,0.456425906,0.777487176,0.0110747068,0.973392591,-0.271400826,0.381748821,0.46279085,-0.4321841,-0.860188119,0.431817717,0.337271163,-0.0203860986,-0.145909295,-0.558884175,0.100342235,0.7220393,0.632002517,0.805635186,0.717889695,0.790525674,0.833264253,0.493613784,0.249916227,-0.469823532,-0.132516401,-0.369757785,0.145624985,0.108270219,0.898148915,0.465438349,-0.350752769,-0.752095534,0.261754534,-0.452362891,0.67385541,-0.744445359,0.86374074,0.423574728,0.871669146,0.26932741,0.284144968,0.356913038,-0.651638772,0.891553272,-0.468870651,0.380210013,0.247392736,0.44964526,0.772173443,0.843865873,0.340089337,0.93936726,0.78206446,0.891454984,-0.197767583,-0.311730189,0.971280701,0.284993965,-0.355349618,-0.645256241,-0.590101869,0.781671863,0.706486076,-0.679377626,0.860283875,0.55781172,-0.385556506,0.338801665,0.153965209,-0.200917587,-0.606548245,0.255956101,0.238120002,0.514898929,0.216117989,0.858567099,0.905307296,0.74967405,-0.579665697,0.865993417,0.357711555,-0.0899253985,0.782639897,-0.0996473434,-0.234774599,0.232464374,-0.0482210061,0.873453036,0.854820169,0.896264929,0.387101979,0.290493099,0.744608554,-0.0771518632,0.602903154
Posterior hypothalamic nucleus,0.303108972,0.867276134,0.758956336,0.973817409,0.163063203,-0.452559363,0.0539669992,-0.66641637,0.247729492,0.413107458,-0.780370064,0.896734402,0.252236578,0.276935169,-0.214716541,0.266304751,0.303663195,0.780985432,0.538447018,-0.187493814,0.653761034,-0.734847313,-0.00423083932,-0.401383548,-0.0855698621,0.214898796,0.927384532,1,0.602060261,0.572386549,-0.00772851387,0.852705232,-0.359070702,0.0635499118,0.338947946,-0.386461529,-0.891222132,0.0686143651,0.344275571,0.0228570464,-0.401266674,-0.736525583,0.0618734055,0.795731198,0.520192439,0.802307464,0.515462753,0.630872406,0.679082062,0.675651306,0.0740902355,-0.602526003,0.11639668,-0.121212324,-0.215323587,0.135883131,0.877031669,0.682670879,-0.54924713,-0.938492758,0.161705071,-0.739984407,0.574951515,-0.896058378,0.928331736,0.573552769,0.924279386,-0.10995799,0.33552954,0.155080659,-0.569900311,0.700742296,-0.68138039,0.0144234045,-0.106329429,0.229519981,0.738782014,0.714559628,0.421889508,0.834632671,0.83623948,0.740314401,-0.544742475,-0.245365643,0.960410698,0.258415572,-0.538314811,-0.738732773,-0.66799896,0.860073977,0.523839046,-0.800152986,0.890692083,0.532463488,-0.642352564,-0.0318712161,0.300924992,-0.499347716,-0.850075199,0.337957153,0.24954985,0.434475906,-0.130542492,0.622451144,0.764814601,0.547775594,-0.630677631,0.962271002,0.284928192,-0.291124562,0.812667853,-0.383848019,-0.568202701,0.274528719,-0.284275977,0.884594554,0.857256217,0.986455221,0.0415881537,0.444157278,0.897124238,-0.179217897,0.762849193
